SMILES,MW,LogP,HBD,HBA,PSA,RotatableBonds,SA,Permeability,hERG_Risk,CYP_Inhibition,Metabolic_Stability,PAINS_Alert,lipinski_violations,QED,Druglikeness_Score,Linkers
Oc1ccc(NC(=O)Nc2c(C)noc2C)cc1C(=O)N(CC(C)C(CN(C)C(=O)Nc1c(C)noc1C)O)C(C)CO,601.6610000000004,3.229780000000002,6,10,206.52999999999997,11,,High,High,Moderate,Moderate,No,2,0.17689201589304285,70,
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)c1c(C)noc1C)OCCCCO2,625.7230000000001,3.937680000000003,2,10,160.46999999999997,7,,High,High,Moderate,Moderate,No,1,0.39362845636858623,100,*CCCC*
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)c1c(C)noc1C)OC=CCCCO2,637.7340000000002,4.451380000000004,2,10,160.46999999999997,7,,High,High,Moderate,Moderate,No,1,0.37877651192671713,100,*C=CCCC*
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)c1c(C)noc1C)OCNC(=O)O2,626.6670000000003,2.82458,3,11,189.56999999999996,7,,High,Low,Moderate,Moderate,No,2,0.34962294332446736,95,*CNC(*)=O
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)c1c(C)noc1C)OCNCO2,612.6840000000002,2.6620800000000004,3,11,172.49999999999997,7,,High,Low,Moderate,Moderate,No,2,0.3580835499547753,95,*CNC*
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)c1c(C)noc1C)OCCC(N)O2,626.7110000000001,2.8323800000000006,3,11,186.48999999999998,7,,High,Low,Moderate,Moderate,No,2,0.3500336696854839,95,*CCC(*)N
