SMILES,MW,LogP,HBD,HBA,PSA,RotatableBonds,SA,Permeability,hERG_Risk,CYP_Inhibition,Metabolic_Stability,PAINS_Alert,lipinski_violations,QED,Druglikeness_Score,Linkers
Nc1cc(O)c(OC)c(C=C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(N)=O)COC)c1O,539.6260000000004,2.450300000000001,5,11,198.81,15,,Low,Low,Moderate,Moderate,No,2,0.0720696788119699,85,
CC#CC1NCCC(=O)OC(C(CC(C)c2c(O)c(N)cc(O)c2OC)OC)C(C)C=C(C)C(OC(N)=O)C1OC,577.6750000000003,2.555500000000001,5,11,184.82,8,,High,Low,Moderate,Moderate,No,2,0.07635929921734114,105,*C(*)C#CC
COc1c(O)cc(N)c(O)c1C(C)CC(OC)C1OC(=O)CCNN=CCC(OC)C(OC(N)=O)C(C)=CC1C,566.6520000000003,2.5395000000000003,5,12,197.17999999999998,8,,High,Low,Moderate,Moderate,No,2,0.1018740655396221,105,*CC=N*
COc1c(O)cc(N)c(O)c1C(C)CC(OC)C1OC(=O)CCNN(C)CC(OC)C(OC(N)=O)C(C)=CC1C,568.6680000000002,2.0104000000000006,5,12,188.06,8,,Low,Low,Moderate,Moderate,No,2,0.10102524529606556,95,*CN(*)C
COc1c(O)cc(N)c(O)c1C(C)CC(OC)C1OC(=O)CCNN2CCC(CC2)C(OC)C(OC(N)=O)C(C)=CC1C,608.7330000000003,2.7906000000000013,5,12,188.06,8,,High,Low,Moderate,Moderate,No,2,0.09558825614472892,95,*C1CCN(*)CC1
COc1c(O)cc(N)c(O)c1C(C)CC(OC)C1OC(=O)CCNCCCCCCC(OC)C(OC(N)=O)C(C)=CC1C,609.7610000000003,4.114100000000001,5,11,184.82,8,,High,High,Moderate,Moderate,No,2,0.09388794737413131,80,*CCCCCC*
