SMILES,MW,LogP,HBD,HBA,PSA,RotatableBonds,SA,Permeability,hERG_Risk,CYP_Inhibition,Metabolic_Stability,PAINS_Alert,lipinski_violations,QED,Druglikeness_Score,Linkers
C(=O)Nc1cc(O)c(OC)c(C=C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)COC(N)=O)c1O,523.5830000000004,2.4213999999999998,5,10,192.66,15,,Low,Low,Moderate,Moderate,No,1,0.07491555545530433,105,
COc1c(O)cc2c(O)c1C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(=O)CCN)C(=O)CCC=CC(=O)N2,619.7120000000002,2.5762,5,12,209.73,8,,High,Low,Moderate,Moderate,No,2,0.1230407004210966,95,*C=CCCC(*)=O
COc1c(O)cc2c(O)c1C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(=O)CCN)N(C(C)C)C(C)C(=O)N2,622.7600000000003,2.727100000000002,5,12,195.9,9,,High,Low,Moderate,Moderate,No,2,0.11707179245235694,95,*C(C)N(*)C(C)C
COc1c(O)cc2c(O)c1C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(=O)CCN)N1CCN(CC1)C(=O)N2,621.7320000000001,1.839200000000002,5,12,199.14000000000001,8,,Low,Low,Moderate,Moderate,No,2,0.12231356702130261,85,*N1CCN(*)CC1
COc1c(O)cc2c(O)c1C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(=O)CCN)c1cc(cnn1)C(=O)N2,615.6840000000003,2.446999999999999,5,13,218.43999999999997,8,,Low,Low,Moderate,Moderate,No,2,0.12484740475096422,85,*c1cnnc(*)c1
COc1c(O)cc2c(O)c1C(C)CC(OC)C(OC(=O)CCN)C(C)C=C(C)C(OC(=O)CCN)N1CCCC(C1)C(=O)N2,620.7440000000001,2.340200000000001,5,12,195.9,8,,Low,Low,Moderate,Moderate,No,2,0.12333116996925755,85,*C1CCCN(*)C1
