SMILES,MW,LogP,HBD,HBA,PSA,RotatableBonds,SA,Permeability,hERG_Risk,CYP_Inhibition,Metabolic_Stability,PAINS_Alert,lipinski_violations,QED,Druglikeness_Score,Linkers
C(C)CC(OC)C1OC(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)C=CC2CCC(O)C(OC)C2)C(C)C(O)CC(=O)CCC=C)C(C)CC1OC,765.9819999999999,4.082800000000005,3,12,178.35999999999996,20,,High,High,Moderate,Moderate,No,2,0.0920946781608147,70,
C=CCC1C(=O)CC(O)C(C)C(C(C)C=CC2CCC(O)C(OC)C2)OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(C(OC)CC(C)CNC1C)C(OC)CC2C,821.0620000000002,3.526700000000007,4,13,190.38999999999996,8,,High,High,Moderate,Moderate,No,2,0.1583446664300822,80,*CNC(*)C
C=CCC1C(=O)CC(O)C(C)C(C(C)C=CC2CCC(O)C(OC)C2)OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(C(OC)CC(C)OCC1C)C(OC)CC2C,822.0460000000003,3.9537000000000058,3,13,187.58999999999995,8,,High,High,Moderate,Moderate,No,2,0.1817433185837555,80,*OCC(*)C
C=CCC1C=C=CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)C=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,802.0150000000001,4.259900000000004,3,12,178.35999999999996,8,,High,High,Moderate,Moderate,No,2,0.13782042852135412,80,*C=C=C*
C=CCC1CC=CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)C=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,804.0310000000001,4.494900000000004,3,12,178.35999999999996,8,,High,High,Moderate,Moderate,No,2,0.17827247922611755,80,*C=CC*
C=CCC1CCCC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)C=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,806.0470000000001,4.718900000000004,3,12,178.35999999999996,8,,High,High,Moderate,Moderate,No,2,0.1750998203899566,80,*CCC*
