SMILES,MW,LogP,HBD,HBA,PSA,RotatableBonds,SA,Permeability,hERG_Risk,CYP_Inhibition,Metabolic_Stability,PAINS_Alert,lipinski_violations,QED,Druglikeness_Score,Linkers
CCC(C)OC(=O)c1c(O)cc(O)c(Cl)c1CC(=O)C,300.73800000000006,2.838000000000001,2,5,83.83000000000001,5,,High,Low,Low,High,No,0,0.8169158188116363,215,
CC1CCC2(CCC(=O)Cc3c(Cl)c(O)cc(O)c3C(=O)O1)CC2=O,366.79700000000014,2.941300000000002,2,6,100.9,0,,High,Low,Low,High,No,0,0.6844492814115438,215,*CC1(*)CC1=O
CC1CCc2ncccc2CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,375.8080000000001,2.992000000000002,2,6,96.72000000000001,0,,High,Low,Low,High,No,0,0.6869406660970242,215,*c1cccnc1*
CC1CCNC(=O)CCCC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,369.80100000000004,2.0983000000000005,3,6,112.93000000000002,0,,Low,Low,Low,High,No,0,0.6034465454864916,205,*CCC(=O)N*
C=C1CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)OC(C)CCC1C(=O)O,382.79600000000016,2.849,3,6,121.13000000000001,1,,High,Low,Low,High,No,0,0.5039474669401016,195,*C(=C)C(*)C(=O)O
CC1CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)OC(C)CCN2C[C@@H]2C1,381.8560000000002,2.912300000000001,2,6,86.84,0,,High,Low,Low,High,No,0,0.5304627748464739,195,*C(C)C[C@H]1CN1*
